From	To	Species	Gene Name
1424873_at	Q4FJV5	Mus musculus	ring finger protein 2
1424873_at	O35699	Mus musculus	ring finger protein 2
1424873_at	Q8C1X8	Mus musculus	ring finger protein 2
1422208_a_at	Q3UG14	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1422208_a_at	Q91WB3	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1422208_a_at	O35354	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1422208_a_at	P54314	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1422208_a_at	P62881	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1422208_a_at	Q9CU21	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1422208_a_at	Q3V331	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1422208_a_at	Q3TSE8	Mus musculus	guanine nucleotide binding protein (G protein), beta 5
1450380_at	Q8CAI2	Mus musculus	ependymin related protein 1 (zebrafish)
1450380_at	Q06BK9	Mus musculus	ependymin related protein 1 (zebrafish)
1450380_at	Q99M71	Mus musculus	ependymin related protein 1 (zebrafish)
1450380_at	Q8BQY1	Mus musculus	ependymin related protein 1 (zebrafish)
1419030_at	Q9CV47	Mus musculus	ERO1-like (S. cerevisiae)
1419030_at	Q9QY03	Mus musculus	ERO1-like (S. cerevisiae)
1419030_at	Q8R180	Mus musculus	ERO1-like (S. cerevisiae)
1419030_at	Q4FJZ3	Mus musculus	ERO1-like (S. cerevisiae)
1419030_at	Q3TXL0	Mus musculus	ERO1-like (S. cerevisiae)
1419030_at	Q4FK57	Mus musculus	ERO1-like (S. cerevisiae)
1436781_at	Q9DBQ1	Mus musculus	mannosidase 2, alpha B1
1436781_at	Q3TB95	Mus musculus	mannosidase 2, alpha B1
1436781_at	O09159	Mus musculus	mannosidase 2, alpha B1
1436781_at	Q3TBM1	Mus musculus	mannosidase 2, alpha B1
1436781_at	O55037	Mus musculus	mannosidase 2, alpha B1
1436781_at	Q64443	Mus musculus	mannosidase 2, alpha B1
1436781_at	Q3UGH3	Mus musculus	mannosidase 2, alpha B1
1448936_at	Q3TIL5	Mus musculus	syntaxin 12
1448936_at	Q3UIV9	Mus musculus	syntaxin 12
1448936_at	Q3TDG9	Mus musculus	syntaxin 12
1448936_at	Q9ER00	Mus musculus	syntaxin 12
1448936_at	Q921T9	Mus musculus	syntaxin 12
1448936_at	A2ADS0	Mus musculus	syntaxin 12
1423082_at	Q9D918	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1423082_at	Q3U6Z2	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1423082_at	Q99J56	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1423082_at	Q3UGB8	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1449079_s_at	A6X953	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	Q80UR7	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	A6X951	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	Q9CVW3	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	A6X952	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	Q8BLV1	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	Q3TRN3	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	Q8VIB3	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	Q8K0W8	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1449079_s_at	Q9WVG2	Mus musculus	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
1431055_a_at	Q3U6V6	Mus musculus	sorting nexin 10
1431055_a_at	Q3U746	Mus musculus	sorting nexin 10
1431055_a_at	Q3UBN7	Mus musculus	sorting nexin 10
1431055_a_at	Q9CWT3	Mus musculus	sorting nexin 10
1431055_a_at	Q4FJX6	Mus musculus	sorting nexin 10
1431055_a_at	Q8C1E0	Mus musculus	sorting nexin 10
1423724_at	Q9D0W9	Mus musculus	ZW10 interactor
1423724_at	Q9CQU5	Mus musculus	ZW10 interactor
1423724_at	Q3UYT8	Mus musculus	ZW10 interactor
1423724_at	Q91VI4	Mus musculus	ZW10 interactor
1421276_a_at	Q60845	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q3I6J6	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	A3KMF5	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q6ZQ59	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q1KP04	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q9WU50	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q80VL5	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q91ZU6	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q8K5D4	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q91ZU7	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q60824	Mus musculus	dystonin; hypothetical protein LOC100047109
1421276_a_at	Q91ZU8	Mus musculus	dystonin; hypothetical protein LOC100047109
1418153_at	P19137	Mus musculus	laminin, alpha 1
1427955_a_at	Q8BVH6	Mus musculus	differentially expressed in B16F10 1
1427955_a_at	Q9D174	Mus musculus	differentially expressed in B16F10 1
1423025_a_at	Q9CX07	Mus musculus	schwannomin interacting protein 1
1423025_a_at	Q9JLR0	Mus musculus	schwannomin interacting protein 1
1423025_a_at	Q3TI53	Mus musculus	schwannomin interacting protein 1
1423025_a_at	A8IJD3	Mus musculus	schwannomin interacting protein 1
1423025_a_at	A8IJD0	Mus musculus	schwannomin interacting protein 1
1423025_a_at	Q52KH1	Mus musculus	schwannomin interacting protein 1
1423025_a_at	A8IJC6	Mus musculus	schwannomin interacting protein 1
1423025_a_at	Q6P9Y8	Mus musculus	schwannomin interacting protein 1
1438925_x_at	A3KML5	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	Q8C1D9	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	P23967	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	Q4KL27	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	Q3TD69	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	Q5XK06	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	Q3UK60	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	Q80YP7	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1438925_x_at	P63082	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 2; ATPase, H+ transporting, lysosomal V0 subunit C
1450725_s_at	Q9WVT6	Mus musculus	carbonic anhydrase 14
1450725_s_at	Q8CEY0	Mus musculus	carbonic anhydrase 14
1426717_at	Q3U3I0	Mus musculus	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)
1426717_at	Q9JJC8	Mus musculus	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)
1426717_at	Q9D0N5	Mus musculus	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)
1426717_at	Q9CSH1	Mus musculus	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)
1426717_at	Q8K0M0	Mus musculus	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)
1426717_at	Q921M1	Mus musculus	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)
1454086_a_at	A2BHP1	Mus musculus	LIM domain only 2
1454086_a_at	P25801	Mus musculus	LIM domain only 2
1454086_a_at	A2BHP2	Mus musculus	LIM domain only 2
1454086_a_at	A2BHP3	Mus musculus	LIM domain only 2
1454086_a_at	A2BHP4	Mus musculus	LIM domain only 2
1454086_a_at	A2BHP5	Mus musculus	LIM domain only 2
1454086_a_at	Q544Z2	Mus musculus	LIM domain only 2
1422216_at	Q9QUS6	Mus musculus	midline 2
1422216_at	B1AVF4	Mus musculus	midline 2
1422216_at	Q8C3H9	Mus musculus	midline 2
1426277_at	Q8R235	Mus musculus	RIKEN cDNA C730025P13 gene
1426277_at	Q8C7I1	Mus musculus	RIKEN cDNA C730025P13 gene
1426277_at	Q8BQ59	Mus musculus	RIKEN cDNA C730025P13 gene
1449896_at	Q99N53	Mus musculus	melanophilin
1449896_at	Q3UFV7	Mus musculus	melanophilin
1449896_at	Q91V27	Mus musculus	melanophilin
1425029_a_at	Q8R3I2	Mus musculus	membrane bound O-acyltransferase domain containing 2
1425029_a_at	A9EDS7	Mus musculus	membrane bound O-acyltransferase domain containing 2
1425029_a_at	Q8BHH5	Mus musculus	membrane bound O-acyltransferase domain containing 2
1425029_a_at	Q9CZ73	Mus musculus	membrane bound O-acyltransferase domain containing 2
1425029_a_at	Q8BM56	Mus musculus	membrane bound O-acyltransferase domain containing 2
1425029_a_at	Q8R192	Mus musculus	membrane bound O-acyltransferase domain containing 2
1425029_a_at	Q8BN01	Mus musculus	membrane bound O-acyltransferase domain containing 2
1451408_at	A2ARC3	Mus musculus	TruB pseudouridine (psi) synthase homolog 2 (E. coli)
1451408_at	A2ARC2	Mus musculus	TruB pseudouridine (psi) synthase homolog 2 (E. coli)
1451408_at	Q91WG3	Mus musculus	TruB pseudouridine (psi) synthase homolog 2 (E. coli)
1451408_at	A2ARC1	Mus musculus	TruB pseudouridine (psi) synthase homolog 2 (E. coli)
1451408_at	Q8BTK3	Mus musculus	TruB pseudouridine (psi) synthase homolog 2 (E. coli)
1448303_at	Q3UE75	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q8BVA0	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q8BVV9	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q9QXA0	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q99P91	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q8BXL4	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q3U3R9	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q3TWC7	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q3TAV1	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q3TXG7	Mus musculus	glycoprotein (transmembrane) nmb
1448303_at	Q3TBB0	Mus musculus	glycoprotein (transmembrane) nmb
1421846_at	Q6GTI7	Mus musculus	WD repeat and SOCS box-containing 2
1421846_at	Q3UC26	Mus musculus	WD repeat and SOCS box-containing 2
1421846_at	O54929	Mus musculus	WD repeat and SOCS box-containing 2
1421846_at	Q9R1M8	Mus musculus	WD repeat and SOCS box-containing 2
1448649_at	P16406	Mus musculus	glutamyl aminopeptidase
1448649_at	Q52JJ6	Mus musculus	glutamyl aminopeptidase
1448649_at	Q8CD51	Mus musculus	glutamyl aminopeptidase
1448649_at	Q6P3C1	Mus musculus	glutamyl aminopeptidase
1449862_a_at	Q91Z30	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1449862_a_at	Q9D072	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1449862_a_at	Q8CBQ5	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1449862_a_at	Q9D471	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1424249_a_at	Q8QZW8	Mus musculus	Rho GTPase activating protein 9
1424249_a_at	Q8BNN9	Mus musculus	Rho GTPase activating protein 9
1424249_a_at	Q8C8F0	Mus musculus	Rho GTPase activating protein 9
1424249_a_at	Q8C293	Mus musculus	Rho GTPase activating protein 9
1424249_a_at	Q8VDJ7	Mus musculus	Rho GTPase activating protein 9
1424249_a_at	Q1HDU4	Mus musculus	Rho GTPase activating protein 9
1424249_a_at	Q78T58	Mus musculus	Rho GTPase activating protein 9
1424249_a_at	Q3TIR9	Mus musculus	Rho GTPase activating protein 9
1423829_at	Q921M7	Mus musculus	family with sequence similarity 49, member B
1431320_a_at	Q99104	Mus musculus	myosin VA
1424980_s_at	Q91VL5	Mus musculus	predicted gene 15429; anterior pharynx defective 1a homolog (C. elegans)
1424980_s_at	Q8R1T3	Mus musculus	predicted gene 15429; anterior pharynx defective 1a homolog (C. elegans)
1424980_s_at	Q6GTF1	Mus musculus	predicted gene 15429; anterior pharynx defective 1a homolog (C. elegans)
1424980_s_at	Q8BVF7	Mus musculus	predicted gene 15429; anterior pharynx defective 1a homolog (C. elegans)
1424980_s_at	Q3U886	Mus musculus	predicted gene 15429; anterior pharynx defective 1a homolog (C. elegans)
1428573_at	Q3TVA5	Mus musculus	chimerin (chimaerin) 2
1428573_at	Q80XD1	Mus musculus	chimerin (chimaerin) 2
1428573_at	Q9ER57	Mus musculus	chimerin (chimaerin) 2
1428573_at	Q3V2R3	Mus musculus	chimerin (chimaerin) 2
1428573_at	Q9D9W2	Mus musculus	chimerin (chimaerin) 2
1450905_at	Q9CRY9	Mus musculus	plexin C1; similar to plexin C1
1450905_at	Q8CGW1	Mus musculus	plexin C1; similar to plexin C1
1450905_at	Q9QZC2	Mus musculus	plexin C1; similar to plexin C1
1450905_at	Q8C3X9	Mus musculus	plexin C1; similar to plexin C1
1436838_x_at	Q9CQI6	Mus musculus	coactosin-like 1 (Dictyostelium)
1436838_x_at	Q544F6	Mus musculus	coactosin-like 1 (Dictyostelium)
1456095_at	Q3UFR6	Mus musculus	tyrosinase
1456095_at	Q91XK0	Mus musculus	tyrosinase
1456095_at	Q99NK7	Mus musculus	tyrosinase
1456095_at	Q3UFK9	Mus musculus	tyrosinase
1456095_at	P11344	Mus musculus	tyrosinase
1456095_at	Q64ID7	Mus musculus	tyrosinase
1456095_at	Q3UFQ7	Mus musculus	tyrosinase
1418302_at	Q80WP5	Mus musculus	palmitoyl-protein thioesterase 2
1418302_at	O35448	Mus musculus	palmitoyl-protein thioesterase 2
1460341_at	Q8CA27	Mus musculus	pleckstrin homology domain containing, family B (evectins) member 2
1460341_at	Q8C4I4	Mus musculus	pleckstrin homology domain containing, family B (evectins) member 2
1460341_at	Q3UDH6	Mus musculus	pleckstrin homology domain containing, family B (evectins) member 2
1460341_at	Q9QZC7	Mus musculus	pleckstrin homology domain containing, family B (evectins) member 2
1460341_at	Q3UFC9	Mus musculus	pleckstrin homology domain containing, family B (evectins) member 2
1450107_a_at	P82343	Mus musculus	renin binding protein
1450107_a_at	Q3TIZ6	Mus musculus	renin binding protein
1450107_a_at	Q80Z67	Mus musculus	renin binding protein
1450107_a_at	Q91WI9	Mus musculus	renin binding protein
1450107_a_at	Q9CXI1	Mus musculus	renin binding protein
1450107_a_at	Q3UJ23	Mus musculus	renin binding protein
1453367_a_at	Q99LR1	Mus musculus	abhydrolase domain containing 12
1453367_a_at	Q99M06	Mus musculus	abhydrolase domain containing 12
1453367_a_at	A2ANB4	Mus musculus	abhydrolase domain containing 12
1437846_x_at	Q8C5E9	Mus musculus	beta-site APP-cleaving enzyme 2
1437846_x_at	Q9JL18	Mus musculus	beta-site APP-cleaving enzyme 2
1437846_x_at	Q3TNS7	Mus musculus	beta-site APP-cleaving enzyme 2
1437846_x_at	Q9R1P7	Mus musculus	beta-site APP-cleaving enzyme 2
1437846_x_at	Q8C793	Mus musculus	beta-site APP-cleaving enzyme 2
1416873_a_at	Q3UGB9	Mus musculus	cyclin-dependent kinase 2
1416873_a_at	Q3U6X7	Mus musculus	cyclin-dependent kinase 2
1416873_a_at	P97377	Mus musculus	cyclin-dependent kinase 2
1416873_a_at	Q3U307	Mus musculus	cyclin-dependent kinase 2
1416873_a_at	O55105	Mus musculus	cyclin-dependent kinase 2
1427295_at	Q99JV6	Mus musculus	solute carrier family 38, member 10
1427295_at	Q8CCR5	Mus musculus	solute carrier family 38, member 10
1427295_at	Q8C1Y0	Mus musculus	solute carrier family 38, member 10
1427295_at	Q8C3N9	Mus musculus	solute carrier family 38, member 10
1427295_at	Q8R3Y3	Mus musculus	solute carrier family 38, member 10
1427295_at	Q7TMR2	Mus musculus	solute carrier family 38, member 10
1427295_at	Q5I012	Mus musculus	solute carrier family 38, member 10
1427295_at	Q3TVW4	Mus musculus	solute carrier family 38, member 10
1427295_at	Q80ZZ4	Mus musculus	solute carrier family 38, member 10
1427295_at	Q641M1	Mus musculus	solute carrier family 38, member 10
1427295_at	Q9D8J3	Mus musculus	solute carrier family 38, member 10
1427295_at	A2AMZ5	Mus musculus	solute carrier family 38, member 10
1456315_a_at	B9EHK9	Mus musculus	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a
1456315_a_at	A2AQ81	Mus musculus	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a
1456315_a_at	Q3V4A5	Mus musculus	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a
1456315_a_at	Q9QY80	Mus musculus	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a
1456315_a_at	Q9D6P7	Mus musculus	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a
1424369_at	A2AU35	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1424369_at	A2VCP7	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1424369_at	Q8C0G9	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1424369_at	Q8BHL8	Mus musculus	proteasome (prosome, macropain) inhibitor subunit 1
1422692_at	P11031	Mus musculus	similar to Activated RNA polymerase II transcriptional coactivator p15 precursor (SUB1 homolog) (Positive cofactor 4) (PC4) (p14) (Single-stranded DNA-binding protein p9); SUB1 homolog (S. cerevisiae)
1422692_at	Q543N2	Mus musculus	similar to Activated RNA polymerase II transcriptional coactivator p15 precursor (SUB1 homolog) (Positive cofactor 4) (PC4) (p14) (Single-stranded DNA-binding protein p9); SUB1 homolog (S. cerevisiae)
1422692_at	Q3UJR5	Mus musculus	similar to Activated RNA polymerase II transcriptional coactivator p15 precursor (SUB1 homolog) (Positive cofactor 4) (PC4) (p14) (Single-stranded DNA-binding protein p9); SUB1 homolog (S. cerevisiae)
1422526_at	Q9DBK5	Mus musculus	acyl-CoA synthetase long-chain family member 1
1422526_at	Q6GTG6	Mus musculus	acyl-CoA synthetase long-chain family member 1
1422526_at	P41216	Mus musculus	acyl-CoA synthetase long-chain family member 1
1417706_at	O88325	Mus musculus	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)
1417706_at	A2BFA6	Mus musculus	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)
1417706_at	O54752	Mus musculus	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)
1437013_x_at	Q8JZR5	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit B
1437013_x_at	Q91VS4	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit B
1437013_x_at	Q91V37	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit B
1437013_x_at	Q3U889	Mus musculus	ATPase, H+ transporting, lysosomal V0 subunit B
1424669_at	A3KML1	Mus musculus	zinc finger, FYVE domain containing 21
1424669_at	Q8VCM3	Mus musculus	zinc finger, FYVE domain containing 21
1424669_at	Q3TBQ9	Mus musculus	zinc finger, FYVE domain containing 21
1424669_at	Q9D1E2	Mus musculus	zinc finger, FYVE domain containing 21
1439548_at	P17964	Mus musculus	RAP2B, member of RAS oncogene family
1439548_at	Q96EG5	Mus musculus	RAP2B, member of RAS oncogene family
1439548_at	Q6ZWR0	Mus musculus	RAP2B, member of RAS oncogene family
1439548_at	Q9CXG0	Mus musculus	RAP2B, member of RAS oncogene family
1439548_at	P61226	Mus musculus	RAP2B, member of RAS oncogene family
1421594_a_at	Q69ZF4	Mus musculus	synaptotagmin-like 2
1421594_a_at	B2RS48	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q99J89	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q7TMU6	Mus musculus	synaptotagmin-like 2
1421594_a_at	B7ZNS4	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q8BT37	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q3TRB4	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q99J90	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q99N52	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q99N50	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q99N51	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q99N56	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q6P216	Mus musculus	synaptotagmin-like 2
1421594_a_at	Q99N55	Mus musculus	synaptotagmin-like 2
1450913_at	Q3UUA9	Mus musculus	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6; similar to Beta-1,4-galactosyltransferase 6 (Beta-1,4-GalTase 6) (Beta4Gal-T6) (b4Gal-T6) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 6) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 6)
